Index,src_file,game_name,domain_name,all_variables_defined,all_variables_used,all_preferences_used,setup_objects_used,no_adjacent_once,starts_and_ends_once,variable_not_repeated,no_nested_logicals,pref_forall_correct,correct_predicate_arity
2611,ast-mle-regrowth-samples.pddl,game-id-43-1,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2612,ast-mle-regrowth-samples.pddl,game-id-43-2,many-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.7142857142857143,1.0,0.5,0.4285714285714286
2613,ast-mle-regrowth-samples.pddl,game-id-43-3,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.2857142857142857
2614,ast-mle-regrowth-samples.pddl,game-id-43-4,many-objects-room-v1,0.7777777777777778,0.3,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2615,ast-mle-regrowth-samples.pddl,game-id-43-5,many-objects-room-v1,0.7777777777777778,0.3,0.5,0.3333333333333333,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2616,ast-mle-regrowth-samples.pddl,game-id-43-6,many-objects-room-v1,1.0,0.5,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2617,ast-mle-regrowth-samples.pddl,game-id-43-7,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2618,ast-mle-regrowth-samples.pddl,game-id-43-8,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2619,ast-mle-regrowth-samples.pddl,game-id-43-9,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2620,ast-mle-regrowth-samples.pddl,game-id-43-10,many-objects-room-v1,1.0,0.4444444444444444,0.5,0.0,1.0,0.0,0.875,1.0,1.0,0.375
2621,ast-mle-regrowth-samples.pddl,game-id-43-11,many-objects-room-v1,1.0,0.2777777777777778,0.5,0.5,1.0,0.0,0.875,1.0,1.0,0.5
2622,ast-mle-regrowth-samples.pddl,game-id-43-12,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2623,ast-mle-regrowth-samples.pddl,game-id-43-13,many-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.0,0.7142857142857143,1.0,1.0,0.4285714285714286
2624,ast-mle-regrowth-samples.pddl,game-id-43-14,many-objects-room-v1,1.0,0.5,0.5,0.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.5
2625,ast-mle-regrowth-samples.pddl,game-id-43-15,many-objects-room-v1,1.0,0.5,0.5,0.0,1.0,0.0,0.8571428571428572,1.0,1.0,0.4285714285714286
2626,ast-mle-regrowth-samples.pddl,game-id-44-0,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.11764705882352941,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2627,ast-mle-regrowth-samples.pddl,game-id-44-1,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2628,ast-mle-regrowth-samples.pddl,game-id-44-2,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2629,ast-mle-regrowth-samples.pddl,game-id-44-3,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2630,ast-mle-regrowth-samples.pddl,game-id-44-4,few-objects-room-v1,0.9444444444444444,0.2857142857142857,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2631,ast-mle-regrowth-samples.pddl,game-id-44-5,few-objects-room-v1,1.0,0.38095238095238093,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2632,ast-mle-regrowth-samples.pddl,game-id-44-6,few-objects-room-v1,1.0,0.38095238095238093,1.0,0.13636363636363635,1.0,0.0,0.9696969696969697,0.8,0.0,0.48484848484848486
2633,ast-mle-regrowth-samples.pddl,game-id-44-7,few-objects-room-v1,1.0,0.23529411764705882,1.0,0.14285714285714285,1.0,0.0,0.8,1.0,0.0,0.4
2634,ast-mle-regrowth-samples.pddl,game-id-44-8,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8888888888888888,0.0,0.33333333333333337
2635,ast-mle-regrowth-samples.pddl,game-id-44-9,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2636,ast-mle-regrowth-samples.pddl,game-id-44-10,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8947368421052632,0.0,0.2857142857142857
2637,ast-mle-regrowth-samples.pddl,game-id-44-11,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.11764705882352941,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2638,ast-mle-regrowth-samples.pddl,game-id-44-12,few-objects-room-v1,1.0,0.3888888888888889,1.0,0.125,1.0,0.0,1.0,0.9166666666666666,0.0,0.5
2639,ast-mle-regrowth-samples.pddl,game-id-44-13,few-objects-room-v1,1.0,0.3181818181818182,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2640,ast-mle-regrowth-samples.pddl,game-id-44-14,few-objects-room-v1,1.0,0.35,1.0,0.16666666666666666,1.0,0.0,1.0,0.8823529411764706,0.0,0.3571428571428571
2641,ast-mle-regrowth-samples.pddl,game-id-44-15,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.0,1.0,0.8823529411764706,0.0,0.2857142857142857
2642,ast-mle-regrowth-samples.pddl,game-id-45-0,many-objects-room-v1,1.0,1.0,0.5,0.5,0.5,1.0,0.6666666666666667,1.0,0.0,0.5
2643,ast-mle-regrowth-samples.pddl,game-id-45-1,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.33333333333333337,1.0,0.0,0.6666666666666667
2644,ast-mle-regrowth-samples.pddl,game-id-45-2,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2645,ast-mle-regrowth-samples.pddl,game-id-45-3,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2646,ast-mle-regrowth-samples.pddl,game-id-45-4,many-objects-room-v1,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5
2647,ast-mle-regrowth-samples.pddl,game-id-45-5,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2648,ast-mle-regrowth-samples.pddl,game-id-45-6,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2649,ast-mle-regrowth-samples.pddl,game-id-45-7,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2650,ast-mle-regrowth-samples.pddl,game-id-45-8,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2651,ast-mle-regrowth-samples.pddl,game-id-45-9,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2652,ast-mle-regrowth-samples.pddl,game-id-45-10,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2653,ast-mle-regrowth-samples.pddl,game-id-45-11,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.6666666666666667,1.0,0.0,0.6666666666666667
2654,ast-mle-regrowth-samples.pddl,game-id-45-12,many-objects-room-v1,1.0,1.0,0.5,0.25,1.0,1.0,0.6,0.8,0.0,0.6
2655,ast-mle-regrowth-samples.pddl,game-id-45-13,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.6666666666666667,1.0,0.0,0.6666666666666667
2656,ast-mle-regrowth-samples.pddl,game-id-45-14,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2657,ast-mle-regrowth-samples.pddl,game-id-45-15,many-objects-room-v1,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5
2658,ast-mle-regrowth-samples.pddl,game-id-46-0,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2659,ast-mle-regrowth-samples.pddl,game-id-46-1,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2660,ast-mle-regrowth-samples.pddl,game-id-46-2,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2661,ast-mle-regrowth-samples.pddl,game-id-46-3,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8235294117647058,0.8076923076923077,0.6666666666666666,0.5
2662,ast-mle-regrowth-samples.pddl,game-id-46-4,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8571428571428572,0.8076923076923077,0.6666666666666666,0.5142857142857142
2663,ast-mle-regrowth-samples.pddl,game-id-46-5,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8181818181818181,0.7916666666666666,0.6666666666666666,0.5151515151515151
2664,ast-mle-regrowth-samples.pddl,game-id-46-6,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.85,0.78125,0.6666666666666666,0.525
2665,ast-mle-regrowth-samples.pddl,game-id-46-7,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2666,ast-mle-regrowth-samples.pddl,game-id-46-8,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2667,ast-mle-regrowth-samples.pddl,game-id-46-9,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8181818181818181,0.84,0.6666666666666666,0.5151515151515151
2668,ast-mle-regrowth-samples.pddl,game-id-46-10,many-objects-room-v1,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.8378378378378378,0.8076923076923077,0.6666666666666666,0.4864864864864865
2669,ast-mle-regrowth-samples.pddl,game-id-46-11,many-objects-room-v1,1.0,0.75,1.0,0.0,1.0,0.3333333333333333,0.8378378378378378,0.8275862068965517,0.6666666666666666,0.45945945945945943
2670,ast-mle-regrowth-samples.pddl,game-id-46-12,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2671,ast-mle-regrowth-samples.pddl,game-id-46-13,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.48571428571428577
2672,ast-mle-regrowth-samples.pddl,game-id-46-14,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8076923076923077,0.6666666666666666,0.5142857142857142
2673,ast-mle-regrowth-samples.pddl,game-id-46-15,many-objects-room-v1,1.0,0.625,1.0,0.0,1.0,0.3333333333333333,0.8285714285714285,0.8214285714285714,0.6666666666666666,0.5142857142857142
2674,ast-mle-regrowth-samples.pddl,game-id-47-0,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8780487804878049,0.825,0.0,0.4878048780487805
2675,ast-mle-regrowth-samples.pddl,game-id-47-1,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8780487804878049,0.8205128205128205,0.0,0.4878048780487805
2676,ast-mle-regrowth-samples.pddl,game-id-47-2,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2677,ast-mle-regrowth-samples.pddl,game-id-47-3,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2678,ast-mle-regrowth-samples.pddl,game-id-47-4,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2679,ast-mle-regrowth-samples.pddl,game-id-47-5,many-objects-room-v1,0.875,0.8571428571428571,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2680,ast-mle-regrowth-samples.pddl,game-id-47-6,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8571428571428572,0.8157894736842105,0.0,0.47619047619047616
2681,ast-mle-regrowth-samples.pddl,game-id-47-7,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8292682926829268,0.8205128205128205,0.0,0.46341463414634143
2682,ast-mle-regrowth-samples.pddl,game-id-47-8,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2683,ast-mle-regrowth-samples.pddl,game-id-47-9,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2684,ast-mle-regrowth-samples.pddl,game-id-47-10,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.875,0.8205128205128205,0.0,0.5
2685,ast-mle-regrowth-samples.pddl,game-id-47-11,many-objects-room-v1,1.0,0.8571428571428571,0.0,0.0,0.5,0.75,0.8571428571428572,0.8125,0.0,0.4285714285714286
2686,ast-mle-regrowth-samples.pddl,game-id-47-12,many-objects-room-v1,1.0,0.875,0.0,1.0,0.75,0.6666666666666666,0.7941176470588236,0.8,0.0,0.47058823529411764
2687,ast-mle-regrowth-samples.pddl,game-id-47-13,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2688,ast-mle-regrowth-samples.pddl,game-id-47-14,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2689,ast-mle-regrowth-samples.pddl,game-id-47-15,many-objects-room-v1,1.0,1.0,0.0,0.0,0.5,0.75,0.8536585365853658,0.8205128205128205,0.0,0.4878048780487805
2690,ast-mle-regrowth-samples.pddl,game-id-48-0,few-objects-room-v1,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2691,ast-mle-regrowth-samples.pddl,game-id-48-1,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2692,ast-mle-regrowth-samples.pddl,game-id-48-2,few-objects-room-v1,1.0,0.4444444444444444,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2693,ast-mle-regrowth-samples.pddl,game-id-48-3,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2694,ast-mle-regrowth-samples.pddl,game-id-48-4,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2695,ast-mle-regrowth-samples.pddl,game-id-48-5,few-objects-room-v1,1.0,0.4444444444444444,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6
2696,ast-mle-regrowth-samples.pddl,game-id-48-6,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2697,ast-mle-regrowth-samples.pddl,game-id-48-7,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2698,ast-mle-regrowth-samples.pddl,game-id-48-8,few-objects-room-v1,1.0,0.4444444444444444,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2699,ast-mle-regrowth-samples.pddl,game-id-48-9,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2700,ast-mle-regrowth-samples.pddl,game-id-48-10,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2701,ast-mle-regrowth-samples.pddl,game-id-48-11,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2702,ast-mle-regrowth-samples.pddl,game-id-48-12,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2703,ast-mle-regrowth-samples.pddl,game-id-48-13,few-objects-room-v1,1.0,0.5555555555555556,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6666666666666667
2704,ast-mle-regrowth-samples.pddl,game-id-48-14,few-objects-room-v1,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.6666666666666666,0.6
2705,ast-mle-regrowth-samples.pddl,game-id-48-15,few-objects-room-v1,1.0,0.8571428571428571,0.3333333333333333,1.0,0.5,0.5,1.0,0.7777777777777778,0.3333333333333333,0.4545454545454546
2706,ast-mle-regrowth-samples.pddl,game-id-49-0,many-objects-room-v1,1.0,0.8,0.5,0.0,1.0,0.0,0.7222222222222222,1.0,1.0,0.7222222222222222
2707,ast-mle-regrowth-samples.pddl,game-id-49-1,many-objects-room-v1,1.0,0.6,0.5,0.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.75
2708,ast-mle-regrowth-samples.pddl,game-id-49-2,many-objects-room-v1,1.0,0.3125,0.5,0.16666666666666666,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2709,ast-mle-regrowth-samples.pddl,game-id-49-3,many-objects-room-v1,0.9047619047619048,0.26666666666666666,0.5,0.16666666666666666,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2710,ast-mle-regrowth-samples.pddl,game-id-49-4,many-objects-room-v1,0.8571428571428571,0.29411764705882354,0.5,0.16666666666666666,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2711,ast-mle-regrowth-samples.pddl,game-id-49-5,many-objects-room-v1,1.0,0.3125,0.5,0.16666666666666666,1.0,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667
2712,ast-mle-regrowth-samples.pddl,game-id-49-6,many-objects-room-v1,1.0,0.3125,0.5,0.3333333333333333,1.0,0.0,0.6666666666666667,1.0,1.0,0.6
2713,ast-mle-regrowth-samples.pddl,game-id-49-7,many-objects-room-v1,1.0,0.1875,0.5,0.25,1.0,0.0,0.6923076923076923,1.0,1.0,0.6923076923076923
2714,ast-mle-regrowth-samples.pddl,game-id-49-8,many-objects-room-v1,1.0,0.36363636363636365,0.5,0.0,1.0,0.0,0.6923076923076923,1.0,1.0,0.6923076923076923
2715,ast-mle-regrowth-samples.pddl,game-id-49-9,many-objects-room-v1,1.0,0.3125,0.5,0.16666666666666666,1.0,0.0,0.6,1.0,1.0,0.8
2716,ast-mle-regrowth-samples.pddl,game-id-49-10,many-objects-room-v1,1.0,0.3333333333333333,0.5,0.14285714285714285,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2717,ast-mle-regrowth-samples.pddl,game-id-49-11,many-objects-room-v1,1.0,0.3125,0.5,0.16666666666666666,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2718,ast-mle-regrowth-samples.pddl,game-id-49-12,many-objects-room-v1,1.0,0.6666666666666666,0.5,0.25,1.0,0.0,0.7333333333333334,1.0,1.0,0.7333333333333334
2719,ast-mle-regrowth-samples.pddl,game-id-49-13,many-objects-room-v1,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.6923076923076923,1.0,1.0,0.6923076923076923
2720,ast-mle-regrowth-samples.pddl,game-id-49-14,many-objects-room-v1,1.0,0.42857142857142855,0.5,0.0,1.0,0.0,0.6923076923076923,1.0,1.0,0.7692307692307692
2721,ast-mle-regrowth-samples.pddl,game-id-49-15,many-objects-room-v1,1.0,0.3125,0.5,0.14285714285714285,1.0,0.0,0.6666666666666667,1.0,1.0,0.7333333333333334
2722,ast-mle-regrowth-samples.pddl,game-id-50-0,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2723,ast-mle-regrowth-samples.pddl,game-id-50-1,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2724,ast-mle-regrowth-samples.pddl,game-id-50-2,many-objects-room-v1,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,1.0
2725,ast-mle-regrowth-samples.pddl,game-id-50-3,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8333333333333334,0.0,0.8333333333333334
2726,ast-mle-regrowth-samples.pddl,game-id-50-4,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2727,ast-mle-regrowth-samples.pddl,game-id-50-5,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2728,ast-mle-regrowth-samples.pddl,game-id-50-6,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2729,ast-mle-regrowth-samples.pddl,game-id-50-7,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8333333333333334,0.0,0.8571428571428572
2730,ast-mle-regrowth-samples.pddl,game-id-50-8,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2731,ast-mle-regrowth-samples.pddl,game-id-50-9,many-objects-room-v1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5
2732,ast-mle-regrowth-samples.pddl,game-id-50-10,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.2857142857142857,1.0,0.0,0.8181818181818181,0.8235294117647058,0.0,0.7272727272727273
2733,ast-mle-regrowth-samples.pddl,game-id-50-11,many-objects-room-v1,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.875,0.0,0.8333333333333334
2734,ast-mle-regrowth-samples.pddl,game-id-50-12,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,0.8571428571428572,0.0,0.8571428571428572
2735,ast-mle-regrowth-samples.pddl,game-id-50-13,many-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,0.8571428571428572,0.8571428571428572,0.0,0.8571428571428572
2736,ast-mle-regrowth-samples.pddl,game-id-50-14,many-objects-room-v1,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.8,0.0,0.7142857142857143
2737,ast-mle-regrowth-samples.pddl,game-id-50-15,many-objects-room-v1,1.0,0.75,1.0,0.25,1.0,0.0,0.8947368421052632,0.7619047619047619,0.0,0.736842105263158
2738,ast-mle-regrowth-samples.pddl,game-id-51-0,many-objects-room-v1,1.0,0.6,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2739,ast-mle-regrowth-samples.pddl,game-id-51-1,many-objects-room-v1,1.0,0.6,1.0,0.25,0.5,0.0,0.8,1.0,0.5,0.6
2740,ast-mle-regrowth-samples.pddl,game-id-51-2,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.75,0.5,0.5,0.6923076923076923,1.0,0.5,0.3076923076923077
2741,ast-mle-regrowth-samples.pddl,game-id-51-3,many-objects-room-v1,1.0,0.75,0.3333333333333333,0.25,1.0,0.0,0.875,1.0,0.5,0.375
2742,ast-mle-regrowth-samples.pddl,game-id-51-4,many-objects-room-v1,1.0,0.6,1.0,0.25,0.5,1.0,0.6363636363636364,1.0,0.5,0.4545454545454546
2743,ast-mle-regrowth-samples.pddl,game-id-51-5,many-objects-room-v1,1.0,0.6,1.0,0.5,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2744,ast-mle-regrowth-samples.pddl,game-id-51-6,many-objects-room-v1,1.0,0.6,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.36363636363636365
2745,ast-mle-regrowth-samples.pddl,game-id-51-7,many-objects-room-v1,1.0,0.6,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2746,ast-mle-regrowth-samples.pddl,game-id-51-8,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.75,0.5,1.0,0.6666666666666667,1.0,0.5,0.4444444444444444
2747,ast-mle-regrowth-samples.pddl,game-id-51-9,many-objects-room-v1,1.0,0.6,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2748,ast-mle-regrowth-samples.pddl,game-id-51-10,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.7272727272727273,1.0,0.5,0.5454545454545454
2749,ast-mle-regrowth-samples.pddl,game-id-51-11,many-objects-room-v1,1.0,0.6,1.0,0.5,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2750,ast-mle-regrowth-samples.pddl,game-id-51-12,many-objects-room-v1,1.0,0.6,1.0,0.5,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2751,ast-mle-regrowth-samples.pddl,game-id-51-13,many-objects-room-v1,0.5454545454545454,0.4,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2752,ast-mle-regrowth-samples.pddl,game-id-51-14,many-objects-room-v1,0.8181818181818182,0.4,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2753,ast-mle-regrowth-samples.pddl,game-id-51-15,many-objects-room-v1,1.0,0.8,1.0,0.75,0.5,1.0,0.7272727272727273,1.0,0.5,0.4545454545454546
2754,ast-mle-regrowth-samples.pddl,game-id-52-0,medium-objects-room-v1,1.0,1.0,0.5,0.0,0.5,0.0,0.736842105263158,0.6363636363636364,0.0,0.26315789473684215
2755,ast-mle-regrowth-samples.pddl,game-id-52-1,medium-objects-room-v1,1.0,1.0,0.5,1.0,0.5,0.0,0.6842105263157895,0.6363636363636364,0.0,0.26315789473684215
2756,ast-mle-regrowth-samples.pddl,game-id-52-2,medium-objects-room-v1,1.0,1.0,0.5,1.0,0.5,0.0,0.7619047619047619,0.7142857142857143,0.0,0.33333333333333337
2757,ast-mle-regrowth-samples.pddl,game-id-52-3,medium-objects-room-v1,1.0,1.0,0.5,1.0,0.5,0.0,0.736842105263158,0.6363636363636364,0.0,0.26315789473684215
2758,ast-mle-regrowth-samples.pddl,game-id-52-4,medium-objects-room-v1,1.0,1.0,0.5,1.0,0.5,0.0,0.7777777777777778,0.6363636363636364,0.0,0.2777777777777778
